"player_name" "player_api_id" "overall_rating" "gk_attributes" "num_appearances" "num_leagues"
"9537" "Mirko Salvi" 330458 61 305 11 1
"9538" "Eric Durm" 331528 77 60 42 1
"9539" "Jonas Hofmann" 331542 76 42 20 1
"9540" "Ronny Marcos" 331625 65 56 7 1
"9541" "Jerome Gondorf" 335436 72 51 33 1
"9542" "Erick Pulgar" 335606 70 61 6 1
"9543" "Kevin Gissi" 338295 53 43 1 1
"9544" "David von Ballmoos" 338299 50 246 1 1
"9545" "Peter Sladek" 338979 62 69 3 1
"9546" "Rodgers Kola" 339260 66 54 7 1
"9547" "Saleh Gomaa" 339990 73 64 29 1
"9548" "Mohamed Elneny" 339992 73 55 69 2
"9549" "Toni Gorupec" 340014 69 55 10 1
"9550" "Domen Crnigoj" 340790 61 54 12 1
"9551" "Leon Goretzka" 343748 77 56 41 1
"9552" "Marvin Ducksch" 343757 66 53 2 1
"9553" "Hendrick Zuck" 343797 67 42 1 1
"9554" "Joao Schimdt" 345905 72 48 25 1
"9555" "Douglas Santos" 346000 73 60 3 1
"9556" "Lucas Silva" 346004 76 49 14 2
"9557" "Bruno Godeau" 346111 66 51 37 1
"9558" "Koen Van Langendonck" 346114 67 339 66 1
"9559" "Thomas Foket" 346142 72 54 66 1
"9560" "Mauricio Cuero" 346379 73 69 5 1
"9561" "Frederic Gounongbe" 346651 70 56 35 1
"9562" "Birama Toure" 348408 72 47 46 1
"9563" "Kevin Mbabu" 350472 57 50 2 1
"9564" "Ondrej Duda" 350634 72 67 36 1
"9565" "Wilfried Kanon" 350986 73 54 26 1
"9566" "Florin Bejan" 351055 60 49 4 1
"9567" "Aurelian Chitu" 351063 67 46 1 1
"9568" "Sebastian Mladen" 351127 64 49 14 1
"9569" "Aleksandar Mitrovic" 351860 76 53 48 2
"9570" "Hicham Faik" 351875 68 50 21 1
"9571" "Oebele Schokker" 351897 63 61 4 1
"9572" "Mark Diemers" 351898 67 56 36 1
"9573" "Karim Tarfi" 351939 66 53 13 1
"9574" "Wouter Weghorst" 351999 68 62 59 1
"9575" "Warner Hahn" 352003 73 363 30 1
"9576" "Deniz Tueruec" 352023 71 61 59 1
"9577" "Brandley Kuwas" 352358 68 58 29 1
"9578" "Mickey van der Hart" 352365 67 345 40 1
"9579" "Mitchell Dijks" 352366 74 58 81 1
"9580" "Timo Letschert" 352392 74 55 73 1
"9581" "Elson Hooi" 352394 67 59 43 1
"9582" "Marcel Stutter" 352395 60 52 6 1
"9583" "Menno Koch" 352402 69 47 9 1
"9584" "Yassine Ayoub" 352404 73 59 77 1
"9585" "Denzel Slager" 352408 62 59 1 1
"9586" "Maxime Poundje" 352833 72 52 40 1
"9587" "Iheb M'barki" 352842 66 48 6 1
"9588" "Mouez Hassen" 352860 72 361 46 1
"9589" "Adrien Rabiot" 352879 77 52 54 1
"9590" "Abdoulaye Doucoure" 352887 73 68 71 2
"9591" "Axel N'Gando" 352888 69 60 15 1
"9592" "Jordan Adeoti" 352943 70 48 34 1
"9593" "Sebastien Haller" 352968 76 40 47 1
"9594" "Raphael Guerreiro" 352994 76 45 94 1
"9595" "Sandy Walsh" 354175 67 53 24 1
"9596" "Yannick Ferreira-Carrasco" 354467 80 49 63 2
"9597" "Yrondu Musavu-King" 354472 69 56 8 1
"9598" "Fabien Tchenkoua" 354475 64 56 3 1
"9599" "Mory Kone" 354482 62 53 3 1
"9600" "Michael Jordan N'Kololo" 354485 66 57 5 1
"9601" "Khalid Boutaib" 354491 67 52 22 1
"9602" "Siebe Schrijvers" 354494 69 48 27 1
"9603" "Junior Malanda-Adje" 354495 73 50 30 2
"9604" "Antonio Reguero Chapinal" 354519 63 313 39 1
"9605" "Matthew Cooper" 354535 56 46 2 1
"9606" "James Craigen" 354786 60 52 45 1
"9607" "Daryll Meggatt" 354792 53 55 2 1
"9608" "Marcin Trojanowski" 355101 52 48 2 1
"9609" "Lukas Raeder" 355347 67 341 28 2
"9610" "Ivan Paurevic" 355349 69 66 2 1
"9611" "Marc-Oliver Kempf" 355356 71 57 13 1
"9612" "Marc Stendera" 355357 75 53 48 1
"9613" "Christian Guenter" 355358 72 55 60 1
"9614" "Thomas Pledl" 355362 66 51 3 1
"9615" "Ilir Azemi" 355363 69 49 3 1
"9616" "Dariusz Formella" 355434 64 62 9 1
"9617" "Johnny Vidales" 355713 66 34 2 1
"9618" "Callum Paterson" 355739 67 56 81 1
"9619" "Conor Pepper" 355740 60 53 2 1
"9620" "Darian MacKinnon" 355744 57 50 57 1
"9621" "Idrissa Mandiang" 355874 69 56 57 1
"9622" "Morgan Sanson" 355901 77 56 64 1
"9623" "Fernando Ferreira" 356068 69 54 30 1
"9624" "Sturgeon" 356069 77 65 61 1
"9625" "Kay" 356076 66 52 10 1
"9626" "Luka Djordjevic" 356378 68 62 2 2
"9627" "Dale Carrick" 356400 58 46 20 1
"9628" "Zaine Francis-Angol" 356403 57 55 39 1
"9629" "Steven Hetherington" 356404 51 54 1 1
"9630" "John McGinn" 356406 65 51 76 1
"9631" "Santiago Montoya" 356960 76 63 4 1
"9632" "Lucas Ariel Ocampos" 357080 76 53 28 1
"9633" "Benjamin-Kantie Karamoko" 357220 63 47 1 1
"9634" "Jean-David Beauguel" 357223 64 47 10 1
"9635" "Giovanni Korte" 357230 67 45 20 1
"9636" "Dariusz Zjawinski" 357288 58 59 13 1
"9637" "Pawel Baranowski" 357302 62 58 34 1
"9638" "Dominik Kun" 357348 60 51 13 1
"9639" "Andrew Robertson" 357880 73 50 53 2
"9640" "Adama Soumaoro" 357881 68 54 30 1
"9641" "Leo Baptistao" 358127 79 46 74 1
"9642" "Ruben Duarte" 358138 71 56 32 1
"9643" "Antonio Cotan" 358142 67 53 3 1
"9644" "Sergi Gomez" 358148 73 60 43 1
"9645" "Patric" 358149 69 57 6 1
"9646" "Daniele Rugani" 358155 78 52 49 1
"9647" "Joel Untersee" 358156 60 52 35 1
"9648" "Pedro Lemos" 358221 59 44 1 1
"9649" "Carles Gil" 358289 75 58 52 2
"9650" "David Simon" 358339 74 53 24 1
"9651" "Vitor Bruno" 358713 70 45 20 1
"9652" "Marko Bakic" 358759 66 51 14 2
"9653" "Dimitrios Pelkas" 358937 71 63 8 1
"9654" "Fabinho" 359188 78 47 90 1
"9655" "Cristian Benavente" 359189 63 49 1 1
"9656" "Jose Rodriguez" 359190 75 53 17 1
"9657" "Omar Mascarell" 359191 71 43 20 1
"9658" "Lucas Vazquez" 359193 78 50 40 1
"9659" "Quini" 359194 56 127 32 1
"9660" "Denis Cheryshev" 359197 79 52 25 1
"9661" "Levent Aycicek" 359202 67 58 5 1
"9662" "Thibault Peyre" 359378 66 55 31 1
"9663" "Mimoun Mahi" 359461 70 52 17 1
"9664" "Ben Greenhalgh" 360108 49 55 1 1
"9665" "Florent Zitte" 360156 61 49 4 1
"9666" "Opa Nguette" 360166 70 45 15 1
"9667" "Cleyton" 360509 69 43 37 1
"9668" "Salim Cisse" 360510 69 56 28 1
"9669" "Hakim Ziyech" 360559 78 51 94 1
"9670" "Oussama Tannane" 360560 72 43 47 2
"9671" "Johny" 360918 76 45 108 1
"9672" "Mamadou Ba" 361013 63 321 1 1
"9673" "Avto" 361055 66 54 31 1
"9674" "Luis Gustavo" 361307 67 52 11 1
"9675" "Minhoca" 361311 72 52 28 1
"9676" "Rafael Veloso" 361314 61 305 1 1
"9677" "Eric Dier" 361315 76 53 82 2
"9678" "Fabris Fokobo" 361316 68 56 2 1
"9679" "Nii Plange" 361320 70 47 43 1
"9680" "Iuri Medeiros" 361321 75 43 41 1
"9681" "Bruma" 361322 79 52 25 2
"9682" "Tobias Figueiredo" 361326 76 51 13 1
"9683" "Konrad Jalocha" 361334 54 273 2 1
"9684" "Luis Aurelio" 361337 69 57 27 1
"9685" "Cristian Amado" 361340 69 58 3 1
"9686" "Dyego Sousa" 361341 69 50 32 1
"9687" "Bruninho" 361371 64 47 4 1
"9688" "Paulinho" 361377 62 54 12 1
"9689" "Frederico Venancio" 361379 72 57 84 1
"9690" "Luan" 361380 67 35 27 1
"9691" "Karol Linetty" 361403 73 52 61 1
"9692" "Wojciech Zyska" 361661 54 49 11 1
"9693" "Goncalo Silva" 361700 65 55 15 1
"9694" "Aderlan Santos" 361710 80 56 83 2
"9695" "Afonso" 361711 74 52 44 1
"9696" "Adam Dzwigala" 361712 60 56 29 1
"9697" "Maciej Gajos" 361714 71 40 79 1
"9698" "Rui Silva" 361717 67 335 30 1
"9699" "Nuno Campos" 361718 64 61 16 1
"9700" "Victor Nikiema" 361721 60 59 9 1
"9701" "Helder Lopes" 361723 72 56 99 1
"9702" "Diogo Coelho" 361735 57 48 1 1
"9703" "Ricardo Valente" 361736 75 59 35 1
"9704" "Edgar Abreu" 361742 62 55 5 1
"9705" "Lucas Joao" 361747 69 57 27 1
"9706" "Tomas Dabo" 361749 67 55 19 1
"9707" "Fabio Cardoso" 361751 71 56 36 1
"9708" "Piqueti" 361752 64 60 1 1
"9709" "Joao Cancelo" 361757 75 58 31 2
"9710" "Antonio Xavier" 361760 69 63 21 1
"9711" "Bruno Gaspar" 361763 74 44 52 1
"9712" "Jaime Poulson" 361764 67 44 3 1
"9713" "Cafu" 361768 72 56 53 1
"9714" "Andre Gomes" 361770 80 49 65 2
"9715" "Diego Lopes" 361778 75 60 56 1
"9716" "Helder Costa" 361790 69 50 15 1
"9717" "Ivan Cavaleiro" 361792 76 62 37 3
"9718" "Slimane Sissoko" 361793 65 63 2 1
"9719" "Dario Del Fabro" 361946 69 47 4 1
"9720" "Souleymane Doukara" 362110 70 54 1 1
"9721" "Marco Benassi" 362113 75 49 58 1
"9722" "Simone Pasa" 362114 59 58 2 1
"9723" "Ibrahima Mbaye" 362115 71 47 33 1
"9724" "Luca Garritano" 362119 67 58 1 1
"9725" "Danilo Cataldi" 362120 73 49 26 1
"9726" "Edoardo Goldaniga" 362121 70 58 14 1
"9727" "Floriano Vanzo" 362187 62 47 12 1
"9728" "Nicolas Lopez" 362194 75 44 19 2
"9729" "Alessio Romagnoli" 362195 76 52 70 1
"9730" "Eder Citadin Martins" 362198 79 128 24 1
"9731" "Willyan" 362205 68 57 17 1
"9732" "Piotr Zielinski" 362212 74 50 46 1
"9733" "Sebastian Rudol" 362254 64 58 51 1
"9734" "Babanco" 362261 71 47 70 1
"9735" "Joao Costa,21" 362661 71 40 21 1
"9736" "Paulinho" 362665 70 48 70 1
"9737" "Luke Shaw" 362694 78 49 77 1
"9738" "Gerso Fernandes" 362711 75 48 42 1
"9739" "Ramon Azeez" 362855 71 50 31 1
"9740" "Jim Fenlon" 363325 58 43 4 1
"9741" "Dele Alli" 363333 77 41 28 1
"9742" "Krystian Nowak" 363334 62 49 50 1
"9743" "Dwight Gayle" 363340 71 49 27 1
"9744" "Alex Bruno" 363343 65 50 17 1
"9745" "Lee Erwin" 363351 63 68 20 1
"9746" "Corentin Jean" 363359 70 58 39 1
"9747" "Fabrice Olinga" 363363 67 53 7 1
"9748" "Ederson Moraes" 363364 73 374 46 1
"9749" "Andre Costa" 363365 59 51 2 1
"9750" "Kenny Otigba" 363369 69 53 62 1
"9751" "Pecks" 363906 67 63 39 1
"9752" "Brito" 363910 68 51 39 1
"9753" "Stefano Sabelli" 364104 67 47 6 1
"9754" "Francesco Fedato" 364108 68 61 1 1
"9755" "Andrea Tabanelli" 364164 67 55 5 1
"9756" "Rafael Batatinha" 364217 69 53 5 1
"9757" "Jose Mari" 364244 72 54 32 1
"9758" "Julian Michel" 364290 69 62 44 1
"9759" "Aleksandar Cavric" 364496 68 57 6 1
"9760" "Domenico Berardi" 364520 81 50 84 1
"9761" "Riccardo Fiamozzi" 364532 65 63 4 1
"9762" "Salomon Nirisarike" 364779 63 49 5 1
"9763" "Samuel Asamoah" 364813 64 58 8 1
"9764" "Luigi Vaccaro" 364826 62 54 8 1
"9765" "Mathias Schils" 365244 62 48 4 1
"9766" "Edmilson Junior" 365245 71 59 26 1
"9767" "Giulio Sanseverino" 365531 64 59 2 1
"9768" "Federico Barba" 365624 71 51 24 2
"9769" "Adam Campbell" 365666 62 58 7 1
"9770" "Sofiane Boufal" 365672 78 56 38 1
"9771" "Jackson Irvine" 369742 61 51 86 1
"9772" "Ibrahim Amadou" 369788 68 52 18 1
"9773" "Victor Romero Rodriguez" 369800 76 58 85 1
"9774" "Eddy Israfilov" 369859 69 53 2 1
"9775" "Michael Olaitan" 371538 69 60 13 2
"9776" "Iver Fossum" 375732 70 47 8 1
"9777" "Bruno Alves" 375782 64 53 5 1
"9778" "Luis Rocha" 375783 65 59 34 1
"9779" "Joao Pedro" 375790 66 59 1 1
"9780" "Hanan Maman" 376780 60 36 2 1
"9781" "Igor Stefanovic" 380949 68 350 32 1
"9782" "Amin Affane" 384142 65 58 8 1
"9783" "Mark O'Hara" 384144 60 56 61 1
"9784" "Haris Hajradinovic" 384343 63 47 1 1
"9785" "Luis Hernandez" 384374 74 43 36 1
"9786" "Renato Steffen" 384376 72 55 78 1
"9787" "Saleh Al-Shehri" 384407 61 64 2 1
"9788" "Ruben Garcia" 384413 74 60 70 1
"9789" "Thom Haye" 384446 70 55 32 1
"9790" "Pawel Stolarski" 385273 63 53 19 1
"9791" "Tiago Mesquita" 385299 65 46 23 1
"9792" "Serge Gnabry" 385437 70 50 5 1
"9793" "Gilberto Junior" 387499 69 60 3 1
"9794" "Filip Markovic" 387723 65 51 17 1
"9795" "Milos Jojic" 387727 75 52 11 1
"9796" "Chris Philipps" 388025 62 47 9 1
"9797" "Scott Brown" 388456 54 58 12 1
"9798" "Goncalo Paciencia" 388514 71 50 17 1
"9799" "Fabio Martins" 388522 72 53 6 1
"9800" "Andre Silva" 388523 70 53 4 1
"9801" "Ivo Rodrigues" 388532 72 55 28 1
"9802" "Konrad Kaczmarek" 388728 58 55 1 1
"9803" "Daniel Lopez" 388793 63 46 5 1
"9804" "Ryan McLaughlin" 388894 61 56 1 1
"9805" "Haris Tabakovic" 388903 59 51 4 1
"9806" "Wanderson" 389202 71 63 26 2
"9807" "Joshua Brenet" 389845 72 59 44 1
"9808" "Tony Dingwall" 390669 59 58 15 1
"9809" "Garcia Tena" 391038 60 47 45 1
"9810" "Sam Nicholson" 391041 65 48 43 1
"9811" "Jose Gaya" 391058 80 53 48 1
"9812" "Neal Maupay" 391064 70 52 17 1
"9813" "Romario" 391516 65 43 2 1
"9814" "Phillip Roberts" 393232 65 59 12 1
"9815" "Blair Spittal" 393272 64 52 40 1
"9816" "Martin Konczkowski" 393287 64 65 70 1
"9817" "Jonathan Sabbatini" 393337 60 45 30 1
"9818" "Fahd Aktaou" 393720 62 50 19 1
"9819" "Hany Mukhtar" 394462 70 55 2 1
"9820" "Benjamin Kololli" 394472 62 49 11 1
"9821" "Salvador Ichazo" 394824 70 351 4 1
"9822" "Emiliano Velazquez" 394825 74 55 38 1
"9823" "Luwagga Kizito" 395114 63 50 1 1
"9824" "Alen Halilovic" 395154 77 60 24 1
"9825" "Gyliano van Velzen" 395422 62 56 3 1
"9826" "Bruno Mendes" 395510 70 53 1 1
"9827" "Ruben Blanco" 396526 70 350 9 1
"9828" "Tyler Boyd" 396757 65 50 1 1
"9829" "Denis Streker" 396884 63 65 2 1
"9830" "Alex Harris" 396888 62 53 27 1
"9831" "Albert Rafetraniaina" 396912 62 66 13 1
"9832" "Sheldon Bateau" 396929 68 58 33 1
"9833" "Otavio" 397019 76 57 28 1
"9834" "Raman Chibsah" 399549 68 38 30 1
"9835" "Kieran MacDonald" 400133 60 49 7 1
"9836" "Vincenzo Grifo" 400625 73 52 1 1
"9837" "Gaetano Monachello" 400957 66 68 3 1
"9838" "Clarck Nsikulu" 400962 68 59 24 1
"9839" "Jordi Vanlerberghe" 401004 64 63 6 1
"9840" "Rodrigo Aguirre" 401095 67 39 4 1
"9841" "Stipe Perica" 401343 70 63 24 2
"9842" "Przemyslaw Frankowski" 402419 66 53 55 1
"9843" "Billy King" 402765 64 50 18 1
"9844" "Jean-Paul Boetius" 402975 75 56 67 2
"9845" "Ahmed Hassan Koka" 403003 76 62 66 1
"9846" "Nacho Martinez" 406257 75 58 60 1
"9847" "Ezgjan Alioski" 406283 52 60 10 1
"9848" "Bruno Nazario" 406330 65 57 19 1
"9849" "Pawel Dawidowicz" 406505 65 50 25 1
"9850" "John Herron" 407118 57 58 1 1
"9851" "Adam Morgan" 407308 64 51 1 1
"9852" "Christopher Dilo" 407747 58 290 12 1
"9853" "Alexander Djiku" 407765 60 48 21 1
"9854" "Pablo Hervias" 407786 69 52 2 1
"9855" "Marcin Cebula" 407970 57 46 14 1
"9856" "Christos Donis" 408104 65 46 1 1
"9857" "Craig Thomson" 408981 53 62 2 1
"9858" "Timon Wellenreuther" 408986 67 341 7 1
"9859" "Alex Portillo" 408994 54 52 1 1
"9860" "Kevin Tapoko" 409000 63 57 4 1
"9861" "Abdoulaye Keita" 409003 60 54 3 1
"9862" "Hector Hernandez" 409005 69 54 5 1
"9863" "Clinton Njie" 409161 69 52 15 1
"9864" "Issiaga Sylla" 409193 68 56 67 1
"9865" "Isaac Donkor" 409812 62 38 1 1
"9866" "Mahamadou-Naby Sarr" 409816 67 50 9 2
"9867" "Todd Kane" 410015 69 58 29 1
"9868" "Donervon Daniels" 410017 65 60 7 1
"9869" "Aidan Connolly" 410141 61 63 9 1
"9870" "Julien Vercauteren" 410160 66 60 4 2
"9871" "Declan John" 410359 69 48 16 1
"9872" "Craig Murray" 410361 53 53 1 1
"9873" "Borja Lopez" 410424 71 67 3 1
"9874" "Tim Hoelscher" 410653 68 56 13 1
"9875" "Pablo Insua" 410656 74 49 16 1
"9876" "Craig Moore" 411207 54 54 5 1
"9877" "Erik Moran" 411616 70 58 5 1
"9878" "Aymeric Laporte" 411617 83 45 105 1
"9879" "Seweryn Michalski" 412056 56 46 16 1
"9880" "Richairo Zivkovic" 412708 69 43 25 1
"9881" "Matias Kranevitter" 412762 76 45 3 1
"9882" "Radoslaw Murawski" 412981 67 54 67 1
"9883" "Martin Angha" 413155 65 58 39 2
"9884" "Anthony Martial" 413557 80 51 58 2
"9885" "Adam King" 414208 57 55 2 1
"9886" "Ridgeciano Haps" 414232 70 55 33 1
"9887" "Federico Bernardeschi" 414245 77 64 26 1
"9888" "Karol Angielski" 414552 59 57 4 1
"9889" "Gianluca Pegolo" 414788 73 357 91 1
"9890" "Andrea Dossena" 414792 78 143 89 2
"9891" "Young-Pyo Lee" 414794 79 152 17 1
"9892" "Riccardo Gagliolo" 414854 71 50 29 1
"9893" "Gaetano Letizia" 414856 72 56 33 1
"9894" "Roberto Crivello" 415024 68 46 16 1
"9895" "Matteo Mancosu" 415113 71 51 10 1
"9896" "Luca Bittante" 415308 67 48 3 1
"9897" "Mirko Gori" 415500 66 55 26 1
"9898" "Luca Paganini" 415501 65 42 21 1
"9899" "Matteo Politano" 415539 69 48 11 1
"9900" "Jose Sa" 416175 75 371 14 1
"9901" "German" 416409 62 305 1 1
"9902" "Nathan Ake" 417068 72 50 21 1
"9903" "Coll Donaldson" 417756 61 61 15 1
"9904" "Michael Rose" 417759 55 59 1 1
"9905" "Danny Bakker" 417818 69 45 63 1
"9906" "Kevin Vandendriessche" 418105 69 56 49 1
"9907" "Arthur Masuaku" 418137 75 39 27 1
"9908" "Craig Slater" 419136 62 54 67 1
"9909" "Tyias Browning" 419196 67 51 3 1
"9910" "John Souttar" 419207 64 58 72 1
"9911" "Konstantinos Rougalas" 419238 64 50 17 1
"9912" "Abdul Aziz Tetteh" 419681 67 60 19 1
"9913" "Conor Newton" 419765 63 53 52 1
"9914" "Gege" 419791 71 53 57 1
"9915" "Adam Drury" 420209 57 53 10 1
"9916" "Ali Ghazal" 420224 77 55 90 1
"9917" "Diego Llorente" 420568 73 47 33 1
"9918" "Jung-Bin Park" 420720 63 49 4 1
"9919" "Gautier Lloris" 420731 63 59 1 1
"9920" "Romain Philippoteaux" 420867 72 55 29 1
"9921" "Juwon Oshaniwa" 421387 60 64 24 1
"9922" "Aristote N'Dongala" 421441 60 55 1 1
"9923" "Kukula" 421778 62 41 2 1
"9924" "Andre Auras" 421785 58 46 4 1
"9925" "Mario Lemina" 421786 76 60 41 2
"9926" "David Crespo" 421797 59 62 1 1
"9927" "Toze" 421995 75 71 33 1
"9928" "Sven Nieuwpoort" 422117 62 56 26 1
"9929" "Joris van Overeem" 422121 71 52 64 1
"9930" "Alexander Cristovao" 422127 61 49 2 1
"9931" "Jaroslav Navratil" 422128 66 55 19 1
"9932" "Xandro Schenk" 422273 63 52 50 1
"9933" "Fakhreddine Ben Youssef" 422281 62 63 2 1
"9934" "Thomas Goddeeris" 422404 53 69 1 1
"9935" "Samuel Afum" 422412 62 54 33 1
"9936" "Jordan Rolly Botaka" 422413 67 64 28 1
"9937" "Bruno Fernandes" 422685 77 63 57 1
"9938" "Joao Afonso" 422808 68 54 40 1
"9939" "Tiago Silva" 422812 72 51 29 1
"9940" "Jhon Murillo" 423024 67 48 15 1
"9941" "Wylan Cyprien" 423058 67 57 27 1
"9942" "Jimmy Cabot" 423190 69 62 15 1
"9943" "Ashour El Takky" 423207 62 53 4 1
"9944" "Simone Scuffet" 423223 72 353 17 1
"9945" "Marian Sarr" 423631 67 51 2 1
"9946" "Michael Heylen" 424128 69 62 15 1
"9947" "Leander Dendoncker" 424129 75 56 29 1
"9948" "Richard Ofori" 424130 68 50 20 2
"9949" "Mostafa Shebeita" 424132 62 53 3 1
"9950" "Corentin Fiore" 424391 68 63 14 1
"9951" "Michael Ngoo" 424392 64 56 18 1
"9952" "Bruno Petkovic" 424875 67 59 2 1
"9953" "Sven van Beek" 424879 77 43 65 1
"9954" "Antoine Conte" 424918 72 61 48 1
"9955" "Ryan Edwards" 425251 60 56 10 1
"9956" "Calum Chambers" 425255 72 56 37 1
"9957" "Joao Rodriguez" 425426 60 56 1 1
"9958" "Anthony Biekman" 425457 60 66 6 1
"9959" "Eduard Campabadal" 425595 68 58 12 1
"9960" "Abdellah Zoubir" 425950 59 62 3 1
"9961" "Niklas Stark" 425962 72 60 32 1
"9962" "Max Meyer" 425963 79 58 70 1
"9963" "Nemanja Radoja" 425985 77 52 38 1
"9964" "Marko Poletanovic" 425988 69 68 4 1
"9965" "Aleksandar Kovacevic" 426005 63 57 12 1
"9966" "Steeven Willems" 426174 65 57 26 1
"9967" "Divock Origi" 426202 76 70 41 2
"9968" "Stanislav Kritsyuk" 426359 77 386 30 1
"9969" "Guy N'Gosso" 426553 65 47 1 1
"9970" "Cheikh Ndoye" 426612 76 58 32 1
"9971" "Charles-Elie Leprevotte" 426633 57 35 1 1
"9972" "Pablo Martinez" 426670 66 68 26 1
"9973" "Moussa Marega" 426709 76 56 26 1
"9974" "Gaetan Bussmann" 426873 73 63 44 2
"9975" "Guido Milan" 426878 68 63 22 1
"9976" "Gnaly Maxwell Cornet" 426880 72 58 17 1
"9977" "Hamari Traore" 426892 75 56 65 2
"9978" "Jozo Simunovic" 427061 66 38 11 1
"9979" "Tin Jedvaj" 427062 75 60 30 2
"9980" "Marko Maric" 427161 65 337 24 1
"9981" "Hector Bellerin" 427438 77 61 53 1
"9982" "Leo Itaperuna" 427439 73 55 58 1
"9983" "Jens Streutker" 427850 63 50 7 1
"9984" "Remi Walter" 427855 68 57 6 1
"9985" "Jozabed" 427893 72 48 34 1
"9986" "Brice Ntambwe" 427980 64 49 3 1
"9987" "Felitciano Zschusschen" 427984 64 51 1 1
"9988" "Lucas Souza" 428063 67 51 56 2
"9989" "Alex Telles" 428672 77 58 18 1
"9990" "Santi Mina" 428947 75 54 44 1
"9991" "Pepe" 429224 63 59 2 1
"9992" "Kingsley Coman" 429265 78 40 26 2
"9993" "Kamil Sylwestrzak" 429655 67 49 77 1
"9994" "Vanja Markovic" 429657 60 51 22 1
"9995" "Ivan Markovic" 429659 55 53 2 1
"9996" "Damian Garbacik" 429845 51 56 2 1
"9997" "Frank Adu Kwame" 429847 64 53 31 1
"9998" "Kornel Osyra" 429848 63 63 47 1
"9999" "Adam Deja" 429870 62 56 46 1
"10000" "Marcin Flis" 429871 58 58 6 1
"10001" "Takuya Murayama" 429880 66 49 55 1
"10002" "Dani Quintana" 429893 69 46 48 1
"10003" "Tomasz Kowalski" 429899 49 52 2 1
"10004" "Kamil Dankowski" 429914 57 49 16 1
"10005" "Matias Malvino" 429986 57 46 8 1
"10006" "Diego Laxalt" 429988 73 49 45 1
"10007" "Greg Docherty,17" 430429 53 60 17 1
"10008" "Alex Henshall" 430433 60 47 1 1
"10009" "Elroy Pappot" 430615 62 56 5 1
"10010" "Gjoko Zajkov" 430995 67 63 4 1
"10011" "Stephen Buyl" 431589 66 55 24 1
"10012" "DeAndre Yedlin" 432040 71 51 21 1
"10013" "Branislav Ninaj" 432217 64 54 9 1
"10014" "Daniel De Silva" 432389 60 49 1 1
"10015" "Maciej Krakowiak" 432411 59 294 4 1
"10016" "Oumar Diaby" 432418 56 54 1 1
"10017" "Isaiah Brown" 432421 67 51 12 1
"10018" "Stephan Raheriharimanana" 432447 58 54 1 1
"10019" "Zakaria Bakkali" 432463 76 61 11 2
"10020" "Timo Plattel" 432470 61 310 1 1
"10021" "Ricardo Horta" 432591 74 47 50 2
"10022" "Jonatan Straus" 432825 64 57 27 1
"10023" "Angel Correa" 432950 77 56 8 1
"10024" "Dani Garcia" 433311 74 51 69 1
"10025" "Mateusz Cichocki" 433627 61 54 18 1
"10026" "Kamil Kurowski" 433628 73 61 1 1
"10027" "Dominik Sadzawicki" 433662 57 51 21 1
"10028" "Bartosz Kapustka" 433675 69 51 31 1
"10029" "Jakub Wrobel" 433756 51 55 1 1
"10030" "Damian Ciechanowski" 433760 53 41 3 1
"10031" "Stefan Lex" 433951 69 57 9 1
"10032" "Marius Gersbeck" 434259 64 319 1 1
"10033" "Romain Achilli" 434265 58 50 2 1
"10034" "Thomas" 434325 74 49 31 1
"10035" "Gonzalo Escalante" 434404 73 52 32 1
"10036" "Ivailo Chochev" 434778 70 56 34 1
"10037" "Uros Spajic" 435214 75 57 60 1
"10038" "Marcos Lopes" 435669 73 56 25 1
"10039" "Benedikt Saller" 435683 65 56 1 1
"10040" "Boris Radunovic" 435684 59 296 1 1
"10041" "Joao Camacho" 435902 62 69 5 1
"10042" "Hervin Ongenda" 435960 69 61 12 1
"10043" "Daniel Amartey" 436036 71 62 1 1
"10044" "Lasha Dvali" 436553 66 56 9 1
"10045" "Mbwana Samata" 437329 69 51 1 1
"10046" "Baptiste Guillaume" 438167 68 50 20 1
"10047" "Simon van Zeelst" 438320 57 52 4 1
"10048" "Rade Krunic" 438456 67 59 5 1
"10049" "Federico Di Francesco" 438507 67 42 5 1
"10050" "Simon Gustafson" 438572 72 45 12 1
"10051" "Alexander Fransson" 438780 69 49 14 1
"10052" "Luke Johnston" 438787 51 46 1 1
"10053" "Morten Thorsby" 439148 67 57 30 1
"10054" "Abdoulaye Toure" 439366 64 48 2 1
"10055" "Jean-Charles Castelletto" 439368 64 63 7 1
"10056" "Ryan Christie" 439369 66 49 43 1
"10057" "Jasper van der Heyden" 439739 56 54 1 1
"10058" "Cristian Ceballos" 439933 69 46 15 1
"10059" "Alexander Soerloth" 440330 65 58 6 1
"10060" "Eamonn Brophy" 440404 58 59 9 1
"10061" "Kaan Ayhan" 441164 71 58 20 1
"10062" "Ahmet Ozcan" 441166 50 53 1 1
"10063" "Alassane Diallo" 441173 62 57 1 1
"10064" "Anton Mitryushkin" 441302 64 320 7 1
"10065" "Ager Aketxe" 441441 74 64 5 1
"10066" "Benjamin Bourigeaud" 441871 65 62 12 1
"10067" "Gaston Pereiro" 441883 75 54 15 1
"10068" "Robin Szarka" 442575 60 45 1 1
"10069" "Yannick Cortie" 442729 60 53 2 1
"10070" "Anice Badri" 442735 68 48 36 1
